DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,OFFERED_CAPACITY_PRICE_[EUR/MW],OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,SETTLEMENTCAPACITY_PRICE_[EUR/MW],NOTE,measurement_name,date_valid
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,9,9,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,9,9,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,9,9,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,2,2,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,2,2,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,2,2,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,2,2,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,1,1,AT,56.0,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,1,1,AT,56.0,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,1,1,AT,56.0,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,1,1,AT,56.0,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,2,2,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,2,2,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,2,2,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,2,2,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,14,14,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,14,14,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,14,14,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,14,14,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,3,3,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,3,3,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,3,3,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,3,3,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,1,1,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,1,1,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,1,1,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.0,1,1,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.16,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.16,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.16,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.16,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.28,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.28,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.28,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.28,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.4,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.4,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.4,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.4,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.5,3,3,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.5,3,3,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.5,3,3,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.5,3,3,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.52,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.52,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.52,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.52,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.64,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.64,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.64,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.64,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.76,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.76,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.76,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.76,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.92,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.92,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.92,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,1.92,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.0,1,1,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.0,1,1,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.0,1,1,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.0,1,1,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.0,2,2,CH,56.0,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.0,2,2,CH,56.0,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.0,2,2,CH,56.0,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.0,2,2,CH,56.0,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.0,14,14,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.0,14,14,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.0,14,14,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.0,14,14,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.04,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.04,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.04,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.04,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.16,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.16,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.16,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.16,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.28,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.28,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.28,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.28,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.4,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.4,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.4,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.4,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.4,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.4,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.4,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.4,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.4,3,3,CZ,56.0,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.4,3,3,CZ,56.0,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.4,3,3,CZ,56.0,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.4,3,3,CZ,56.0,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.42,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.42,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.42,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.42,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.44,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.44,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.44,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.44,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.46,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.46,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.46,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.46,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.48,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.48,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.48,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.48,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.5,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.5,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.5,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.5,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.5,2,2,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.5,2,2,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.5,2,2,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.5,2,2,DE,56.0,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.52,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.52,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.52,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.52,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.52,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.52,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.52,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.52,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.54,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.54,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.54,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.54,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.56,33,33,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.56,33,33,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.56,33,33,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.56,33,33,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.56,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.56,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.56,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.56,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.58,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.58,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.58,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.58,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.6,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.6,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.6,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.6,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.62,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.62,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.62,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.62,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.64,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.64,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.64,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.64,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.66,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.66,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.66,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.66,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.68,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.68,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.68,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.68,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.68,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.68,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.68,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.68,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.7,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.7,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.7,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.7,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.72,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.72,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.72,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.72,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.74,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.74,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.74,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.74,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.76,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.76,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.76,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.76,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.78,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.78,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.78,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.78,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.8,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.8,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T01:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.8,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T02:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.8,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T03:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_00_04,2.8,7,7,FR,4.14,,capacity_fcr_anonymresults,2024-02-06T00:00:00
